Order Id,Order #,Checks,Opened,# of Guests,Tab Names,Server,Table,Revenue Center,Dining Area,Service,Dining Options,Discount Amount,Amount,Tax,Tip,Gratuity,Total,Voided,Paid,Closed,Duration (Opened to Paid),Order Source
5E+17,61,61,3/13/2021 18:07,1,,,,None,,Dinner,Take Out,0,11.39,0.76,0,0,12.15,FALSE,3/13/2021 18:39,3/13/2021 18:39,0:32:06,Online
5E+17,62,62,3/13/2021 18:08,1,,,,None,,Dinner,Take Out,2.17,19.57,1.32,0,0,20.89,FALSE,3/13/2021 18:10,3/13/2021 18:10,0:01:55,In Store
5E+17,63,63,3/13/2021 18:12,1,,,,None,,Dinner,Take Out,0,8.37,0.56,0,0,8.93,FALSE,3/13/2021 18:13,3/13/2021 18:13,0:00:46,In Store
5E+17,64,64,3/13/2021 18:13,1,,,,None,,Dinner,Take Out,0,60.86,4.09,12.17,0,77.12,FALSE,3/13/2021 18:41,3/13/2021 18:41,0:28:30,In Store
5E+17,65,65,3/13/2021 18:15,1,,,,None,,Dinner,Take Out,0,32.62,2.19,0,0,34.81,FALSE,3/13/2021 18:42,3/13/2021 18:42,0:26:52,In Store
5E+17,67,67,3/13/2021 18:20,1,,,,None,,Dinner,Take Out,0,12.77,0.86,2.55,0,16.18,FALSE,3/13/2021 18:20,3/14/2021 4:15,,Online
5E+17,68,68,3/13/2021 18:24,1,,,,None,,Dinner,Take Out,0,14.86,1,3.72,0,19.58,FALSE,3/13/2021 18:43,3/13/2021 18:43,0:18:25,In Store
5E+17,69,69,3/13/2021 18:33,1,,,,None,,Dinner,Take Out,0,28.35,1.9,0,0,30.25,FALSE,3/13/2021 18:37,3/13/2021 18:37,0:04:44,In Store
5E+17,70,70,3/13/2021 18:45,1,,,,None,,Dinner,Take Out,0,14.46,0.98,0,0,15.44,FALSE,3/13/2021 19:07,3/13/2021 19:07,0:21:52,Online
5E+17,72,72,3/13/2021 18:48,1,,,,None,,Dinner,Take Out,0,6.99,0.47,2,0,9.46,FALSE,3/13/2021 18:49,3/13/2021 18:49,0:01:03,In Store
5E+17,73,73,3/13/2021 19:07,1,,,,None,,Dinner,Take Out,0,0,0,0,0,0,TRUE,,,,In Store
5E+17,74,74,3/13/2021 19:15,1,,,,None,,Dinner,Take Out,0,11.68,0.79,0,0,12.47,FALSE,3/13/2021 19:32,3/13/2021 19:32,0:17:01,In Store
5E+17,1,1,3/14/2021 11:12,1,,,,None,,Lunch,DoorDash,0,28.33,1.9,0,0,30.23,FALSE,3/14/2021 11:12,3/14/2021 11:12,,API
5E+17,3,3,3/14/2021 11:30,1,,,,None,,Lunch,DoorDash,0,47.21,3.14,0,0,50.35,FALSE,3/14/2021 11:30,3/14/2021 11:30,,API
5E+17,4,4,3/14/2021 11:30,1,,,,None,,Lunch,Take Out,0,3.19,0.22,0,0,3.41,FALSE,3/14/2021 11:38,3/14/2021 11:38,0:07:42,In Store
5E+17,5,5,3/14/2021 11:51,1,,,,None,,Lunch,Take Out,0,36.11,2.43,0,0,38.54,FALSE,3/14/2021 11:55,3/14/2021 11:55,0:03:34,In Store
5E+17,6,6,3/14/2021 11:55,1,,,,None,,Lunch,Take Out,0,17.98,1.2,0,0,19.18,FALSE,3/14/2021 12:39,3/14/2021 12:39,0:44:22,In Store
5E+17,7,7,3/14/2021 12:09,1,,,,None,,Lunch,Take Out,0,56.27,3.76,4,0,64.03,FALSE,3/14/2021 12:21,3/14/2021 12:21,0:12:04,In Store
5E+17,8,8,3/14/2021 12:41,1,,,,None,,Lunch,Take Out,0,19.87,1.33,2,0,23.2,FALSE,3/14/2021 12:42,3/14/2021 12:42,0:00:39,In Store
5E+17,9,9,3/14/2021 12:42,1,,,,None,,Lunch,Take Out,0,9.18,0.62,0,0,9.8,FALSE,3/14/2021 12:47,3/14/2021 12:47,0:05:45,In Store
5E+17,10,10,3/14/2021 12:48,1,,,,None,,Lunch,Take Out,0,9.47,0.64,0,0,10.11,FALSE,3/14/2021 12:48,3/14/2021 12:48,0:00:21,In Store
5E+17,13,13,3/14/2021 12:53,1,,,,None,,Lunch,DoorDash,0,30.93,2.07,0,0,33,FALSE,3/14/2021 12:53,3/14/2021 12:53,,API
5E+17,11,11,3/14/2021 12:48,1,,,,None,,Lunch,Take Out,0,9.47,0.64,0,0,10.11,FALSE,3/14/2021 12:49,3/14/2021 12:49,0:00:33,In Store
5E+17,12,12,3/14/2021 12:49,1,,,,None,,Lunch,Take Out,0,35.54,2.4,7.11,0,45.05,FALSE,3/14/2021 12:54,3/14/2021 12:54,0:05:10,In Store
5E+17,14,14,3/14/2021 12:54,1,,,,None,,Lunch,Take Out,0,18.67,1.25,3.73,0,23.65,FALSE,3/14/2021 13:01,3/14/2021 13:01,0:06:18,In Store
5E+17,15,15,3/14/2021 13:04,1,,,,None,,Lunch,Take Out,0,31.13,2.09,5,0,38.22,FALSE,3/14/2021 13:04,3/15/2021 4:12,,Online
5E+17,16,16,3/14/2021 13:11,1,,,,None,,Lunch,Take Out,0,22.74,1.53,0,0,24.27,FALSE,3/14/2021 13:35,3/14/2021 13:35,0:24:34,Online
5E+17,17,17,3/14/2021 13:25,1,,,,None,,Lunch,Take Out,0,20.74,1.39,0,0,22.13,FALSE,3/14/2021 13:26,3/14/2021 13:26,0:01:07,In Store
5E+17,18,18,3/14/2021 13:26,1,,,,None,,Lunch,Take Out,0,15.97,1.07,0,0,17.04,FALSE,3/14/2021 13:26,3/14/2021 13:26,0:00:14,In Store
5E+17,19,19,3/14/2021 13:27,1,,,,None,,Lunch,Take Out,0,16.36,1.1,4.09,0,21.55,FALSE,3/14/2021 13:28,3/14/2021 13:28,0:01:27,In Store
5E+17,20,20,3/14/2021 13:28,1,,,,None,,Lunch,Take Out,0,11.39,0.76,0,0,12.15,FALSE,3/14/2021 13:29,3/14/2021 13:29,0:00:27,In Store
5E+17,22,22,3/14/2021 13:36,1,,,,None,,Lunch,Take Out,0,5.59,0.38,0,0,5.97,FALSE,3/14/2021 13:36,3/14/2021 13:36,0:00:15,In Store
5E+17,23,23,3/14/2021 13:56,1,,,,None,,Lunch,Take Out,0,46.6,3.13,5,0,54.73,FALSE,3/14/2021 14:00,3/14/2021 14:00,0:03:59,In Store
5E+17,24,24,3/14/2021 14:00,1,,,,None,,Lunch,Take Out,0,11.39,0.76,0,0,12.15,FALSE,3/14/2021 14:07,3/14/2021 14:07,0:07:35,In Store
5E+17,26,26,3/14/2021 14:15,1,,,,None,,Lunch,Take Out,0,9.58,0.64,1.92,0,12.14,FALSE,3/14/2021 14:15,3/15/2021 4:12,,Online
5E+17,27,27,3/14/2021 14:40,1,,,,None,,Lunch,Take Out,0,29.42,1.97,5.88,0,37.27,FALSE,3/14/2021 14:48,3/14/2021 14:48,0:07:44,In Store
5E+17,28,28,3/14/2021 15:05,1,,,,None,,Lunch,Take Out,0,21.16,1.42,0,0,22.58,FALSE,3/14/2021 15:06,3/14/2021 15:06,0:01:10,In Store
5E+17,29,29,3/14/2021 15:06,1,,,,None,,Lunch,Take Out,0,26.92,1.82,0,0,28.74,FALSE,3/14/2021 15:12,3/14/2021 15:12,0:05:32,In Store
5E+17,30,30,3/14/2021 15:14,1,,,,None,,Lunch,Take Out,0,13.06,0.88,0,0,13.94,FALSE,3/14/2021 15:14,3/14/2021 15:14,0:00:10,In Store
5E+17,31,31,3/14/2021 15:23,1,,,,None,,Lunch,DoorDash,0,24.5,1.64,0,0,26.14,FALSE,3/14/2021 15:23,3/14/2021 15:23,,API
5E+17,34,34,3/14/2021 15:35,1,,,,None,,Lunch,DoorDash,0,17.07,1.14,0,0,18.21,FALSE,3/14/2021 15:35,3/14/2021 15:35,,API
5E+17,32,32,3/14/2021 15:33,1,,,,None,,Lunch,Take Out,0,11.38,0.77,1.71,0,13.86,FALSE,3/14/2021 15:33,3/14/2021 15:33,0:00:26,In Store
5E+17,35,35,3/14/2021 15:40,1,,,,None,,Lunch,Take Out,0,49.97,3.37,0,0,53.34,FALSE,3/14/2021 15:42,3/14/2021 15:42,0:02:12,In Store
5E+17,36,36,3/14/2021 15:49,1,,,,None,,Lunch,Take Out,0,19.95,1.34,0,0,21.29,FALSE,3/14/2021 15:50,3/14/2021 15:50,0:01:08,In Store
5E+17,37,37,3/14/2021 15:50,1,,,,None,,Lunch,Take Out,0,55.75,3.72,0,0,59.47,FALSE,3/14/2021 16:05,3/14/2021 16:05,0:14:21,In Store
5E+17,38,38,3/14/2021 16:05,1,,,,None,,Dinner,Take Out,0,29.65,1.99,4.45,0,36.09,FALSE,3/14/2021 16:07,3/14/2021 16:07,0:01:22,In Store
5E+17,39,39,3/14/2021 16:23,1,,,,None,,Dinner,Take Out,0,28.95,1.94,5.79,0,36.68,FALSE,3/14/2021 16:26,3/14/2021 16:26,0:03:41,In Store
5E+17,40,40,3/14/2021 16:31,1,,,,None,,Dinner,Take Out,0,37.2,2.51,5.58,0,45.29,FALSE,3/14/2021 16:33,3/14/2021 16:33,0:01:36,In Store
5E+17,41,41,3/14/2021 16:33,1,,,,None,,Dinner,Take Out,0,1.09,0.08,0,0,1.17,FALSE,3/14/2021 16:33,3/14/2021 16:33,0:00:06,In Store
5E+17,42,42,3/14/2021 16:44,1,,,,None,,Dinner,Take Out,0,19.86,1.33,0,0,21.19,FALSE,3/14/2021 17:07,3/14/2021 17:07,0:22:44,In Store
5E+17,43,43,3/14/2021 17:02,1,,,,None,,Dinner,DoorDash,0,52.11,3.5,0,0,55.61,FALSE,3/14/2021 17:02,3/14/2021 17:02,,API
5E+17,44,44,3/14/2021 17:05,1,,,,None,,Dinner,Take Out,0,2.29,0.16,2,0,4.45,FALSE,3/14/2021 17:05,3/14/2021 17:05,0:00:23,In Store
5E+17,45,45,3/14/2021 17:11,1,,,,None,,Dinner,Take Out,0,45.78,3.05,6.87,0,55.7,FALSE,3/14/2021 17:11,3/15/2021 4:12,,Online
5E+17,46,46,3/14/2021 17:30,1,,,,None,,Dinner,Take Out,20.74,0,0,0,0,0,FALSE,3/14/2021 17:31,3/14/2021 17:31,0:00:41,In Store
5E+17,47,47,3/14/2021 17:40,1,,,,None,,Dinner,Take Out,0,2.79,0.19,0,0,2.98,FALSE,3/14/2021 17:40,3/14/2021 17:40,0:00:04,In Store
5E+17,48,48,3/14/2021 17:46,1,,,,None,,Dinner,DoorDash,0,16.25,1.09,0,0,17.34,FALSE,3/14/2021 17:46,3/14/2021 17:46,,API
5E+17,49,49,3/14/2021 17:49,1,,,,None,,Dinner,Take Out,0,33.34,2.23,2,0,37.57,FALSE,3/14/2021 18:09,3/14/2021 18:09,0:20:05,In Store
5E+17,51,51,3/14/2021 17:54,1,,,,None,,Dinner,Take Out,0,34.62,2.33,5.19,0,42.14,FALSE,3/14/2021 17:54,3/15/2021 4:12,,Online
5E+17,50,50,3/14/2021 17:52,1,,,,None,,Dinner,Take Out,0,22.44,1.5,0,0,23.94,FALSE,3/14/2021 18:17,3/14/2021 18:17,0:24:42,In Store
5E+17,52,52,3/14/2021 17:54,1,,,,None,,Dinner,Take Out,0,33.93,2.29,0,0,36.22,FALSE,3/14/2021 17:55,3/14/2021 17:55,0:00:54,In Store
5E+17,53,53,3/14/2021 17:58,1,,,,None,,Dinner,DoorDash,0,35.12,2.36,0,0,37.48,FALSE,3/14/2021 17:58,3/14/2021 17:58,,API
5E+17,54,54,3/14/2021 18:09,1,,,,None,,Dinner,Take Out,0,28.86,1.94,5.77,0,36.57,FALSE,3/14/2021 18:10,3/14/2021 18:10,0:00:49,In Store
5E+17,55,55,3/14/2021 18:18,1,,,,None,,Dinner,Take Out,0,26.14,1.76,5.23,0,33.13,FALSE,3/14/2021 18:18,3/15/2021 4:12,,Online
5E+17,56,56,3/14/2021 18:24,1,,,,None,,Dinner,Take Out,0,21.94,1.48,4.39,0,27.81,FALSE,3/14/2021 18:25,3/14/2021 18:25,0:00:49,In Store
5E+17,57,57,3/14/2021 18:35,1,,,,None,,Dinner,Take Out,0,20.36,1.37,0,0,21.73,FALSE,3/14/2021 18:35,3/15/2021 4:12,,Online
5E+17,58,58,3/14/2021 18:40,1,,,,None,,Dinner,DoorDash,0,8.19,0.55,0,0,8.74,FALSE,3/14/2021 18:40,3/14/2021 18:40,,API
5E+17,59,59,3/14/2021 18:47,1,,,,None,,Dinner,Take Out,0,5.99,0.4,0,0,6.39,FALSE,3/14/2021 18:48,3/14/2021 18:48,0:00:55,In Store
5E+17,60,60,3/14/2021 18:49,1,,,,None,,Dinner,Take Out,0,15.17,1.02,0,0,16.19,FALSE,3/14/2021 18:49,3/14/2021 18:49,0:00:32,In Store
5E+17,61,61,3/14/2021 18:51,1,,,,None,,Dinner,Take Out,0,2.79,0.19,0,0,2.98,FALSE,3/14/2021 18:51,3/14/2021 18:51,0:00:05,In Store
5E+17,62,62,3/14/2021 18:58,1,,,,None,,Dinner,Take Out,0,11.39,0.76,0,0,12.15,FALSE,3/14/2021 18:58,3/14/2021 18:58,0:00:26,In Store
5E+17,63,63,3/14/2021 19:12,1,,,,None,,Dinner,Take Out,0,3.19,0.22,0,0,3.41,FALSE,3/14/2021 19:12,3/14/2021 19:12,0:00:05,In Store
5E+17,64,64,3/14/2021 19:36,1,,,,None,,Dinner,Take Out,0,23.35,1.57,3.5,0,28.42,FALSE,3/14/2021 19:37,3/14/2021 19:37,0:01:19,In Store
5E+17,1,1,3/16/2021 11:50,1,,,,None,,Lunch,Take Out,0,0,0,0,0,0,TRUE,3/18/2021 13:24,3/18/2021 13:24,49:33:23,In Store
5E+17,2,2,3/16/2021 11:51,1,,,,None,,Lunch,Take Out,0,20.37,1.37,0,0,21.74,FALSE,3/16/2021 12:46,3/16/2021 12:46,0:54:32,In Store
5E+17,4,4,3/16/2021 12:17,1,,,,None,,Lunch,DoorDash,0,35.34,2.36,0,0,37.7,FALSE,3/16/2021 12:17,3/16/2021 12:17,,API
5E+17,3,3,3/16/2021 12:07,1,,,,None,,Lunch,Take Out,0,23.32,1.57,0,0,24.89,FALSE,3/16/2021 12:17,3/16/2021 12:17,0:09:57,In Store
5E+17,5,5,3/16/2021 12:23,1,,,,None,,Lunch,Take Out,0,19.47,1.3,0,0,20.77,FALSE,3/16/2021 13:12,3/16/2021 13:12,0:49:37,Online
5E+17,7,7,3/16/2021 12:36,1,,,,None,,Lunch,Take Out,0,11.18,0.75,0,0,11.93,FALSE,3/16/2021 12:54,3/16/2021 12:54,0:17:21,In Store
5E+17,8,8,3/16/2021 12:55,1,,,,None,,Lunch,DoorDash,0,11.06,0.75,0,0,11.81,FALSE,3/16/2021 12:55,3/16/2021 12:55,,API
5E+17,9,9,3/16/2021 12:57,1,,,,None,,Lunch,Take Out,0,10.38,0.69,0,0,11.07,FALSE,3/16/2021 12:57,3/16/2021 12:57,0:00:13,In Store
5E+17,10,10,3/16/2021 13:35,1,,,,None,,Lunch,DoorDash,0,13.96,0.94,0,0,14.9,FALSE,3/16/2021 13:35,3/16/2021 13:35,,API
5E+17,11,11,3/16/2021 13:41,1,,,,None,,Lunch,Take Out,0,5.58,0.38,0,0,5.96,FALSE,3/16/2021 13:41,3/16/2021 13:41,0:00:33,In Store
5E+17,12,12,3/16/2021 14:10,1,,,,None,,Lunch,Take Out,0,13.27,0.9,1.99,0,16.16,FALSE,3/16/2021 14:10,3/16/2021 14:10,0:00:28,In Store
5E+17,13,13,3/16/2021 14:10,1,,,,None,,Lunch,Take Out,0,11.38,0.77,0,0,12.15,FALSE,3/16/2021 14:11,3/16/2021 14:11,0:00:17,In Store
5E+17,14,14,3/16/2021 14:12,1,,,,None,,Lunch,Take Out,0,10.08,0.68,0,0,10.76,FALSE,3/16/2021 14:14,3/16/2021 14:14,0:01:48,In Store
5E+17,15,15,3/16/2021 14:37,1,,,,None,,Lunch,DoorDash,0,18.14,1.23,0,0,19.37,FALSE,3/16/2021 14:37,3/16/2021 14:37,,API
5E+17,17,17,3/16/2021 15:50,1,,,,None,,Lunch,DoorDash,0,21.57,1.44,0,0,23.01,FALSE,3/16/2021 15:50,3/16/2021 15:50,,API
5E+17,16,16,3/16/2021 15:28,1,,,,None,,Lunch,Take Out,0,17.78,1.19,0,0,18.97,FALSE,3/16/2021 15:55,3/16/2021 15:55,0:26:52,In Store
5E+17,19,19,3/16/2021 17:01,1,,,,None,,Dinner,Take Out,0,19.74,1.32,0,0,21.06,FALSE,3/16/2021 17:01,3/17/2021 4:12,,Online
5E+17,20,20,3/16/2021 17:45,1,,,,None,,Dinner,Take Out,0,43.99,2.94,0,0,46.93,FALSE,3/16/2021 17:16,3/16/2021 17:44,,Online
5E+17,21,21,3/16/2021 17:25,1,,,,None,,Dinner,Take Out,0,11.39,0.76,1.71,0,13.86,FALSE,3/16/2021 17:25,3/17/2021 4:12,,Online
5E+17,22,22,3/16/2021 17:26,1,,,,None,,Dinner,Take Out,0,36.72,2.46,5.51,0,44.69,FALSE,3/16/2021 17:26,3/17/2021 4:12,,Online
5E+17,24,24,3/16/2021 17:31,1,,,,None,,Dinner,Take Out,0,6.58,0.44,0,0,7.02,FALSE,3/16/2021 17:31,3/17/2021 4:12,,Toast Pickup App
5E+17,26,26,3/16/2021 17:58,1,,,,None,,Dinner,DoorDash,0,36.92,2.46,0,0,39.38,FALSE,3/16/2021 17:58,3/16/2021 17:58,,API
5E+17,27,27,3/16/2021 18:08,1,,,,None,,Dinner,DoorDash,0,36.54,2.45,0,0,38.99,FALSE,3/16/2021 18:08,3/16/2021 18:08,,API
5E+17,28,28,3/16/2021 18:13,1,,,,None,,Dinner,Take Out,0,22.17,1.48,0,0,23.65,FALSE,3/16/2021 18:13,3/17/2021 4:12,,Online
5E+17,29,29,3/16/2021 18:19,1,,,,None,,Dinner,Take Out,0,71.16,4.77,0,0,75.93,FALSE,3/16/2021 18:57,3/16/2021 18:57,0:37:53,In Store
5E+17,30,30,3/16/2021 18:27,1,,,,None,,Dinner,Take Out,0,26.35,1.77,0,0,28.12,FALSE,3/16/2021 18:27,3/18/2021 4:12,,Online
5E+17,31,31,3/16/2021 18:29,1,,,,None,,Dinner,Take Out,0,31.14,2.09,0,0,33.23,FALSE,3/16/2021 18:33,3/16/2021 18:33,0:03:42,In Store
5E+17,32,32,3/16/2021 18:37,1,,,,None,,Dinner,Take Out,0,7.68,0.52,0,0,8.2,FALSE,3/16/2021 18:37,3/16/2021 18:37,0:00:29,In Store
5E+17,34,34,3/16/2021 18:45,1,,,,None,,Dinner,DoorDash,0,28.36,1.9,0,0,30.26,FALSE,3/16/2021 18:45,3/16/2021 18:45,,API
5E+17,35,35,3/16/2021 18:58,1,,,,None,,Dinner,Take Out,0,5.19,0.35,0,0,5.54,FALSE,3/16/2021 19:04,3/16/2021 19:04,0:06:21,In Store
5E+17,36,36,3/16/2021 19:04,1,,,,None,,Dinner,Take Out,0,13.08,0.88,1,0,14.96,FALSE,3/16/2021 19:43,3/16/2021 19:43,0:38:54,In Store
5E+17,1,1,3/17/2021 11:23,1,,,,None,,Lunch,Take Out,0,11.39,0.76,0,0,12.15,FALSE,3/17/2021 11:45,3/17/2021 11:45,0:22:15,In Store
5E+17,2,2,3/17/2021 12:10,1,,,,None,,Lunch,Take Out,0,2.29,0.16,0,0,2.45,FALSE,3/17/2021 12:12,3/17/2021 12:12,0:01:53,In Store
5E+17,3,3,3/17/2021 12:12,1,,,,None,,Lunch,Take Out,0,6.99,0.47,0,0,7.46,FALSE,3/17/2021 12:13,3/17/2021 12:13,0:00:54,In Store
5E+17,4,4,3/17/2021 12:18,1,,,,None,,Lunch,DoorDash,0,36.94,2.48,0,0,39.42,FALSE,3/17/2021 12:18,3/17/2021 12:18,,API
5E+17,5,5,3/17/2021 12:29,1,,,,None,,Lunch,Take Out,0,35.53,2.38,7.11,0,45.02,FALSE,3/17/2021 13:06,3/17/2021 13:06,0:37:14,Online
5E+17,6,6,3/17/2021 12:48,1,,,,None,,Lunch,Take Out,0,11.77,0.79,0,0,12.56,FALSE,3/17/2021 13:10,3/17/2021 13:10,0:22:22,In Store
5E+17,7,7,3/17/2021 12:49,1,,,,None,,Lunch,Take Out,0,8.28,0.56,0,0,8.84,FALSE,3/17/2021 12:50,3/17/2021 12:50,0:01:51,In Store
5E+17,8,8,3/17/2021 13:06,1,,,,None,,Lunch,DoorDash,0,32.03,2.14,0,0,34.17,FALSE,3/17/2021 13:06,3/17/2021 13:06,,API
5E+17,9,9,3/17/2021 13:06,1,,,,None,,Lunch,Take Out,0,0,0,0,0,0,TRUE,,,,In Store
5E+17,10,10,3/17/2021 13:22,1,,,,None,,Lunch,Take Out,0,9.18,0.62,1.84,0,11.64,FALSE,3/17/2021 13:35,3/17/2021 13:35,0:12:58,In Store
5E+17,13,13,3/17/2021 14:12,1,,,,None,,Lunch,DoorDash,0,12.75,0.85,0,0,13.6,FALSE,3/17/2021 14:12,3/17/2021 14:12,,API
5E+17,11,11,3/17/2021 13:40,1,,,,None,,Lunch,Take Out,0,8.87,0.6,0,0,9.47,FALSE,3/17/2021 14:21,3/17/2021 14:21,0:40:55,In Store
5E+17,15,15,3/17/2021 14:40,1,,,,None,,Lunch,DoorDash,0,24.66,1.66,0,0,26.32,FALSE,3/17/2021 14:40,3/17/2021 14:40,,API
5E+17,14,14,3/17/2021 14:26,1,,,,None,,Lunch,Take Out,0,5.19,0.35,0,0,5.54,FALSE,3/17/2021 15:02,3/17/2021 15:02,0:35:58,In Store
5E+17,16,16,3/17/2021 15:02,1,,,,None,,Lunch,Take Out,0,7.48,0.51,1,0,8.99,FALSE,3/18/2021 13:23,3/18/2021 13:23,22:21:14,In Store
5E+17,17,17,3/17/2021 15:04,1,,,,None,,Lunch,DoorDash,0,21.36,1.43,0,0,22.79,FALSE,3/17/2021 15:04,3/17/2021 15:04,,API
5E+17,18,18,3/17/2021 15:41,1,,,,None,,Lunch,Take Out,0,10.37,0.69,2.59,0,13.65,FALSE,3/17/2021 15:41,3/18/2021 4:12,,Online
5E+17,19,19,3/17/2021 16:04,1,,,,None,,Dinner,Take Out,0,21.65,1.46,5.41,0,28.52,FALSE,3/17/2021 16:18,3/17/2021 16:18,0:13:30,In Store
5E+17,20,20,3/17/2021 16:05,1,,,,None,,Dinner,Take Out,0,22.78,1.51,0,0,24.29,FALSE,3/17/2021 16:25,3/17/2021 16:25,0:20:26,In Store
5E+17,21,21,3/17/2021 16:13,1,,,,None,,Dinner,Take Out,0,11.39,0.76,0,0,12.15,FALSE,3/17/2021 16:15,3/17/2021 16:15,0:01:55,In Store
5E+17,22,22,3/17/2021 16:26,1,,,,None,,Dinner,Take Out,0,11.56,0.78,2.89,0,15.23,FALSE,3/17/2021 17:22,3/17/2021 17:22,0:56:14,In Store
5E+17,24,24,3/17/2021 16:37,1,,,,None,,Dinner,Take Out,0,36.02,2.41,5.4,0,43.83,FALSE,3/17/2021 16:37,3/18/2021 4:12,,Online
5E+17,25,25,3/17/2021 16:45,1,,,,None,,Dinner,Take Out,0,23.85,1.6,5.96,0,31.41,FALSE,3/17/2021 16:46,3/17/2021 16:46,0:01:06,In Store
5E+17,26,26,3/17/2021 16:56,1,,,,None,,Dinner,Take Out,0,38.67,2.57,5.8,0,47.04,FALSE,3/17/2021 17:08,3/17/2021 17:08,0:11:34,In Store
5E+17,27,27,3/17/2021 16:59,1,,,,None,,Dinner,Take Out,0,11.38,0.77,0,0,12.15,FALSE,3/17/2021 17:07,3/17/2021 17:07,0:07:42,In Store
5E+17,28,28,3/17/2021 17:22,1,,,,None,,Dinner,Take Out,0,7.18,0.48,0,0,7.66,FALSE,3/17/2021 17:37,3/17/2021 17:37,0:14:52,In Store
5E+17,29,29,3/17/2021 17:36,1,,,,None,,Dinner,Take Out,0,42.9,2.86,0,0,45.76,FALSE,3/17/2021 17:36,3/18/2021 4:12,,Online
5E+17,31,31,3/17/2021 17:45,1,,,,None,,Dinner,Take Out,0,17.15,1.15,0,0,18.3,FALSE,3/17/2021 18:14,3/17/2021 18:14,0:28:59,Online
5E+17,32,32,3/17/2021 17:53,1,,,,None,,Dinner,Take Out,0,32.9,2.2,6.58,0,41.68,FALSE,3/17/2021 17:53,3/18/2021 4:12,,Online
5E+17,33,33,3/17/2021 18:08,1,,,,None,,Dinner,Take Out,0,51.09,3.42,0,0,54.51,FALSE,3/17/2021 18:37,3/17/2021 18:37,0:28:37,Online
5E+17,35,35,3/17/2021 18:19,1,,,,None,,Dinner,Take Out,0,19.74,1.32,3.95,0,25.01,FALSE,3/17/2021 18:32,3/17/2021 18:32,0:12:35,In Store
5E+17,37,37,3/17/2021 18:28,1,,,,None,,Dinner,Delivery by DoorDash,0,17.55,0.91,4.39,0,22.85,FALSE,3/17/2021 18:28,3/18/2021 4:12,,Online
5E+17,38,38,3/17/2021 18:32,1,,,,None,,Dinner,Take Out,0,28.94,1.94,7.24,0,38.12,FALSE,3/17/2021 19:03,3/17/2021 19:03,0:31:32,In Store
5E+17,40,40,3/17/2021 18:56,1,,,,None,,Dinner,DoorDash,0,30.54,2.04,0,0,32.58,FALSE,3/17/2021 18:56,3/17/2021 18:56,,API
5E+17,41,41,3/17/2021 19:03,1,,,,None,,Dinner,Take Out,0,22.17,1.48,4.43,0,28.08,FALSE,3/17/2021 19:23,3/17/2021 19:23,0:19:55,In Store
5E+17,42,42,3/17/2021 19:26,1,,,,None,,Dinner,Take Out,0,23.56,1.58,3.53,0,28.67,FALSE,3/17/2021 19:45,3/17/2021 19:45,0:19:43,In Store
5E+17,44,44,3/17/2021 19:34,1,,,,None,,Dinner,DoorDash,0,33.13,2.22,0,0,35.35,FALSE,3/17/2021 19:34,3/17/2021 19:34,,API
5E+17,1,1,3/18/2021 11:54,1,,,,None,,Lunch,Take Out,0,28.34,1.91,4.25,0,34.5,FALSE,3/18/2021 12:05,3/18/2021 12:05,0:11:24,In Store
5E+17,2,2,3/18/2021 12:05,1,,,,None,,Lunch,Take Out,0,11.39,0.76,0,0,12.15,FALSE,3/18/2021 12:18,3/18/2021 12:18,0:13:09,In Store
5E+17,3,3,3/18/2021 12:19,1,,,,None,,Lunch,Take Out,0,15.18,1.02,0,0,16.2,FALSE,3/18/2021 12:20,3/18/2021 12:20,0:01:07,In Store
5E+17,4,4,3/18/2021 12:20,1,,,,None,,Lunch,Take Out,0,14.28,0.96,2.14,0,17.38,FALSE,3/18/2021 12:26,3/18/2021 12:26,0:05:49,In Store
5E+17,5,5,3/18/2021 13:01,1,,,,None,,Lunch,Take Out,0,19.55,1.31,1,0,21.86,FALSE,3/18/2021 13:16,3/18/2021 13:16,0:15:05,In Store
5E+17,6,6,3/18/2021 13:02,1,,,,None,,Lunch,Take Out,0,55.33,3.68,0,0,59.01,FALSE,3/18/2021 13:22,3/18/2021 13:22,0:19:37,In Store
5E+17,7,7,3/18/2021 13:24,1,,,,None,,Lunch,Take Out,0,0,0,0,0,0,TRUE,3/18/2021 13:24,3/18/2021 13:24,0:00:30,In Store
5E+17,8,8,3/18/2021 13:27,1,,,,None,,Lunch,Take Out,0,0,0,0,0,0,TRUE,3/18/2021 13:29,3/18/2021 13:29,0:01:55,In Store
5E+17,9,9,3/18/2021 13:31,1,,,,None,,Lunch,Take Out,0,0,0,0,0,0,TRUE,3/18/2021 13:34,3/18/2021 13:34,0:02:18,In Store
5E+17,10,10,3/18/2021 13:40,1,,,,None,,Lunch,Take Out,0,34.17,2.27,0,0,36.44,FALSE,3/18/2021 14:04,3/18/2021 14:04,0:24:46,In Store
5E+17,11,11,3/18/2021 14:04,1,,,,None,,Lunch,Take Out,0,3.19,0.22,0,0,3.41,FALSE,3/18/2021 14:32,3/18/2021 14:32,0:27:30,In Store
5E+17,12,12,3/18/2021 14:34,1,,,,None,,Lunch,DoorDash,0,23.05,1.54,0,0,24.59,FALSE,3/18/2021 14:34,3/18/2021 14:34,,API
